               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.029236,           0.0029362,                   0,             0.90611,              0.9469,             0.96726,             0.50792,            0.021703,           0.0027097,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.026022,            0.002872,                   0,             0.95247,             0.88663,             0.96073,             0.55143,             0.02155,           0.0026766,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.024479,           0.0031139,                   0,             0.93013,             0.94245,             0.96882,             0.53614,            0.020849,           0.0026894,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.026502,           0.0028271,                   0,             0.92992,             0.93945,             0.97641,             0.52714,            0.020646,           0.0026841,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.030777,           0.0032664,                   0,             0.91861,              0.9646,             0.97896,             0.55759,            0.021041,           0.0027405,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.028035,           0.0032951,                   0,             0.93486,              0.9292,             0.96992,             0.58555,            0.023347,           0.0025799,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.027418,           0.0030901,                   0,             0.97114,             0.89343,             0.96637,             0.52609,             0.01987,           0.0027972,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.021925,           0.0029134,                   0,             0.93416,             0.86726,              0.9655,             0.43632,            0.023391,             0.00266,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.028631,           0.0029293,                   0,             0.88267,             0.89381,             0.92559,             0.57193,            0.019921,           0.0033271,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.029137,           0.0031828,                   0,             0.89445,             0.93805,             0.96724,             0.55086,            0.021671,           0.0026338,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.027044,           0.0030839,                   0,             0.95839,             0.81534,             0.92759,             0.46537,            0.024597,           0.0031802,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.026869,             0.00288,                   0,             0.87364,             0.85661,             0.95544,             0.54689,            0.020826,           0.0029808,                   0,            0.007591,            0.007591,            0.007591
                  75,             0.02863,            0.003263,                   0,             0.92922,             0.92949,             0.96537,              0.5729,            0.020649,           0.0025556,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024746,           0.0030061,                   0,             0.93515,             0.88496,             0.96592,             0.49344,            0.020079,            0.002609,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.026859,           0.0028731,                   0,             0.95892,              0.8264,             0.92966,             0.49315,            0.019799,           0.0029471,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.027386,           0.0028115,                   0,              0.9863,             0.79646,             0.95104,             0.50936,            0.021544,             0.00283,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.025622,           0.0029493,                   0,             0.93978,             0.87611,             0.96401,             0.55216,            0.020396,           0.0027105,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.026797,           0.0033273,                   0,             0.91123,             0.89381,             0.94354,             0.57586,            0.020672,           0.0026946,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.023703,           0.0029975,                   0,             0.90573,              0.9115,             0.94273,             0.52298,            0.021091,           0.0027897,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.025632,           0.0030324,                   0,             0.93449,             0.86726,             0.95599,              0.5779,            0.019088,           0.0027415,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.027761,           0.0029362,                   0,              0.9039,             0.83238,              0.9289,             0.51527,            0.022651,           0.0029445,                   0,            0.007294,            0.007294,            0.007294
                  84,             0.02518,           0.0027421,                   0,             0.88197,             0.92578,             0.95917,             0.52096,            0.021208,           0.0028419,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.026292,           0.0030198,                   0,             0.87531,              0.9469,              0.9743,             0.57181,            0.018939,           0.0025709,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.022431,           0.0028681,                   0,             0.92702,              0.9292,             0.97092,             0.61177,            0.019031,           0.0025292,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.024287,           0.0027511,                   0,             0.89979,             0.87406,             0.94421,             0.57469,             0.02018,           0.0025719,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.029114,           0.0030549,                   0,             0.89777,             0.93256,             0.96062,              0.5623,            0.017685,           0.0025539,                   0,            0.007129,            0.007129,            0.007129
                  89,             0.02509,           0.0032495,                   0,             0.86176,             0.93783,               0.955,             0.57864,             0.01786,           0.0024905,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.023974,           0.0030319,                   0,             0.91203,              0.9115,             0.96658,             0.58729,            0.018754,           0.0024503,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.025736,            0.002936,                   0,             0.89963,             0.95575,             0.97977,             0.62007,            0.019666,           0.0023993,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.021807,           0.0027508,                   0,             0.91376,             0.93766,             0.97251,             0.60113,            0.018254,           0.0024748,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.026002,           0.0030933,                   0,             0.90246,              0.9292,             0.95792,             0.55587,            0.017997,           0.0025314,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.025941,           0.0028698,                   0,             0.90282,             0.93805,             0.97184,             0.61071,            0.017692,           0.0025562,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.026682,           0.0029214,                   0,              0.9254,              0.9292,             0.97482,             0.60543,            0.017926,           0.0025338,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.021808,           0.0029816,                   0,             0.93945,              0.9115,             0.97572,             0.61593,            0.018087,           0.0024819,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.025351,           0.0029682,                   0,             0.94576,             0.90265,              0.9709,             0.59566,            0.020111,           0.0025553,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.024304,           0.0029009,                   0,             0.93957,             0.90265,             0.97831,             0.61198,            0.016987,           0.0025081,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.025371,           0.0029682,                   0,             0.93921,             0.85841,             0.95076,             0.52573,             0.01851,           0.0029719,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.025537,           0.0032867,                   0,             0.95462,              0.9309,             0.98088,             0.57594,            0.018217,           0.0024943,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.02374,           0.0027855,                   0,             0.98092,             0.90999,              0.9762,             0.57434,            0.017691,           0.0025178,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.024329,           0.0029288,                   0,             0.96977,             0.86726,             0.96673,             0.59043,            0.017502,           0.0025514,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.025605,           0.0030457,                   0,             0.91345,             0.93406,             0.97211,             0.62346,            0.015628,            0.002456,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.022844,           0.0027995,                   0,             0.97083,              0.9115,             0.97619,             0.59769,            0.015931,           0.0024565,                   0,            0.006601,            0.006601,            0.006601
                 105,             0.02336,           0.0027449,                   0,             0.89691,             0.95575,             0.96992,             0.56253,            0.019252,           0.0024892,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.022675,           0.0024437,                   0,             0.94709,             0.87611,             0.97431,             0.58646,            0.018753,           0.0025492,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.025379,           0.0027024,                   0,             0.95156,             0.86928,             0.97229,             0.61631,            0.020489,           0.0025438,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.027042,           0.0030173,                   0,             0.92421,             0.89381,             0.96938,             0.59625,            0.017526,           0.0025055,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.019789,           0.0027154,                   0,             0.96134,             0.88036,             0.97816,             0.61214,            0.017056,           0.0024962,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.023704,           0.0028099,                   0,             0.97785,             0.87611,             0.97637,             0.59876,            0.018221,           0.0025197,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.019925,           0.0027705,                   0,             0.91296,              0.9292,             0.97783,             0.58964,            0.017685,           0.0025715,                   0,             0.00637,             0.00637,             0.00637
                 112,             0.02382,           0.0030178,                   0,             0.95899,              0.9292,             0.98377,             0.58084,             0.02134,           0.0023525,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.022231,           0.0028033,                   0,             0.96682,             0.92035,             0.97873,             0.60421,            0.020959,           0.0023213,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.021215,           0.0027992,                   0,             0.98613,             0.90265,             0.97896,             0.62187,            0.019764,            0.002445,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.023391,           0.0026951,                   0,             0.97007,             0.93805,             0.98352,             0.62237,            0.018668,           0.0024092,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.022512,           0.0028605,                   0,              0.9246,              0.9469,              0.9807,             0.60991,            0.015965,           0.0023443,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.025666,           0.0026233,                   0,             0.91406,             0.94127,             0.97698,             0.62284,             0.01714,           0.0024227,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.021533,           0.0031433,                   0,             0.97403,             0.84956,             0.96428,             0.59713,              0.0175,           0.0025695,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.02099,           0.0028882,                   0,             0.98143,             0.84956,             0.95796,             0.58624,            0.018729,           0.0026283,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.023544,           0.0028828,                   0,             0.95171,             0.87208,              0.9714,               0.599,            0.016338,           0.0025621,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.023266,           0.0029312,                   0,             0.91997,             0.95575,             0.97389,             0.59258,            0.019065,           0.0023608,                   0,             0.00604,             0.00604,             0.00604
                 122,              0.0218,           0.0026617,                   0,             0.92347,             0.96104,             0.97473,              0.5854,            0.019646,           0.0023115,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.020823,            0.002812,                   0,             0.90078,             0.99115,             0.97836,             0.59429,            0.015866,           0.0023417,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.021199,            0.002751,                   0,             0.90732,             0.97345,             0.97795,             0.62208,            0.015125,           0.0023413,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.020987,           0.0027306,                   0,             0.92644,             0.92035,             0.97601,             0.62912,            0.015901,           0.0023073,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.018739,           0.0026958,                   0,             0.94554,             0.87611,             0.97357,              0.6419,             0.01473,           0.0023334,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.017731,           0.0026297,                   0,             0.94347,             0.88612,             0.96759,             0.63081,             0.01419,           0.0024095,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.019831,            0.002808,                   0,             0.90961,              0.8906,             0.96889,             0.62407,            0.015911,           0.0023805,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.020289,           0.0025182,                   0,             0.91207,              0.9179,             0.97056,             0.62863,            0.015771,           0.0023742,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.020436,           0.0023902,                   0,             0.90251,              0.9469,             0.98174,             0.61415,            0.014726,           0.0023291,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.023506,           0.0029676,                   0,             0.93096,             0.95461,             0.98312,             0.63766,            0.014938,           0.0023383,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.021508,           0.0029228,                   0,             0.92354,             0.96198,             0.97666,             0.60175,              0.0177,           0.0024079,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.02014,           0.0026843,                   0,             0.92111,             0.92992,             0.96581,             0.59171,            0.016719,           0.0024981,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.020853,           0.0025447,                   0,             0.89847,              0.9646,             0.96718,             0.60448,            0.017324,           0.0023888,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.019181,            0.002525,                   0,             0.95746,              0.9292,             0.98469,              0.6024,            0.016227,           0.0024124,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.019371,           0.0026444,                   0,             0.93024,              0.9646,             0.98584,              0.6184,            0.016283,           0.0023097,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.017874,           0.0024765,                   0,             0.93522,              0.9646,             0.98128,             0.63772,            0.016264,           0.0022744,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.020801,           0.0028115,                   0,             0.91766,             0.95575,              0.9803,             0.64517,            0.016236,            0.002267,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.018714,           0.0025353,                   0,             0.94297,             0.93805,             0.98169,             0.64534,            0.015539,           0.0022895,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.020177,           0.0026395,                   0,             0.95164,             0.93805,             0.98314,             0.65548,            0.015143,           0.0022499,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.020741,           0.0026511,                   0,             0.95089,              0.9115,             0.97676,             0.63795,            0.014943,           0.0022684,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.019896,           0.0025348,                   0,             0.95322,              0.9115,             0.97684,             0.64353,            0.014883,           0.0022207,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.020366,           0.0024534,                   0,             0.93694,             0.92035,             0.98043,             0.66773,            0.015385,           0.0021735,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.019428,           0.0025603,                   0,             0.95458,             0.93002,             0.98646,             0.61676,            0.017624,           0.0022563,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.016706,           0.0026218,                   0,             0.98124,             0.92573,             0.98817,             0.65211,            0.018252,           0.0021828,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.019948,           0.0027574,                   0,             0.96422,             0.95398,             0.99002,             0.62647,            0.016188,           0.0021825,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.022146,           0.0026647,                   0,             0.96074,             0.93805,             0.98566,             0.63429,            0.018396,           0.0023134,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.023503,           0.0026458,                   0,             0.97172,             0.91221,             0.98559,             0.58251,            0.015926,           0.0023963,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.018689,           0.0025167,                   0,              0.9629,             0.89381,             0.98109,             0.63471,            0.014981,           0.0023556,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.019935,           0.0026477,                   0,             0.90631,             0.92035,              0.9745,              0.5982,            0.016642,           0.0023972,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021334,           0.0027177,                   0,             0.86646,             0.91875,             0.96567,             0.64067,            0.014658,           0.0024626,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.017659,           0.0026479,                   0,             0.88543,             0.95745,             0.97377,             0.62984,             0.01599,            0.002323,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.018759,           0.0026589,                   0,             0.89284,             0.95859,             0.97604,             0.64844,             0.01376,           0.0023725,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.015788,           0.0023804,                   0,             0.91762,              0.9469,             0.97788,             0.65106,            0.015405,           0.0023501,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.018953,           0.0024556,                   0,             0.91507,              0.9823,             0.98373,             0.66067,             0.01685,           0.0023019,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.019708,           0.0024576,                   0,             0.90188,              0.9761,             0.97904,             0.62625,            0.014503,            0.002265,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.018305,           0.0025233,                   0,             0.91675,             0.99115,             0.97812,             0.64515,            0.013826,           0.0022394,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.017551,           0.0023252,                   0,             0.91336,             0.93296,             0.96188,             0.62611,            0.016357,           0.0024164,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.018129,           0.0022238,                   0,             0.90615,             0.92035,             0.96357,             0.64327,            0.015416,           0.0023503,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.019469,           0.0025954,                   0,             0.96218,             0.90052,             0.97513,             0.64488,            0.013282,           0.0022474,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.018724,           0.0025033,                   0,             0.93479,              0.9469,             0.98143,             0.66358,            0.012722,           0.0022157,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.02115,           0.0026601,                   0,             0.94343,             0.93805,             0.97961,             0.66735,            0.013489,           0.0022306,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.019112,           0.0025751,                   0,              0.9629,             0.91872,             0.98305,             0.60257,            0.016296,           0.0023026,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.019182,           0.0025055,                   0,             0.99015,             0.88983,             0.98271,             0.64011,            0.014902,            0.002334,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.020711,           0.0027277,                   0,              0.9595,             0.92035,             0.98013,             0.63351,            0.014506,           0.0022392,                   0,            0.004588,            0.004588,            0.004588
                 166,             0.01799,           0.0024285,                   0,              0.9571,             0.92035,             0.97877,             0.66551,            0.015366,           0.0022144,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.019251,           0.0024157,                   0,             0.94267,              0.9292,              0.9784,             0.66741,            0.014916,            0.002234,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.017109,           0.0024671,                   0,             0.96297,             0.92063,             0.98348,             0.65028,             0.01456,           0.0022473,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.018199,           0.0023492,                   0,             0.92598,             0.95575,             0.98488,             0.63468,            0.018517,           0.0022221,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.018346,            0.002658,                   0,             0.98085,             0.90671,              0.9849,             0.62196,            0.015925,           0.0023521,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.018831,           0.0027094,                   0,             0.94676,             0.93805,             0.98781,             0.64718,            0.014743,           0.0023518,                   0,             0.00439,             0.00439,             0.00439
