               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.041399,           0.0072445,                   0,             0.94375,             0.83186,             0.93752,             0.53133,            0.038772,           0.0072781,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.039342,           0.0073732,                   0,             0.97967,             0.85284,             0.92741,             0.50868,            0.041047,           0.0070473,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.040045,           0.0072781,                   0,              0.8739,             0.84956,             0.87401,             0.40594,            0.045449,           0.0078718,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.038679,           0.0074339,                   0,             0.93177,             0.84956,             0.90439,             0.46547,            0.041291,           0.0078781,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.040861,           0.0072337,                   0,             0.94134,             0.85216,             0.94668,             0.52423,            0.037873,           0.0074716,                   0,            0.007954,            0.007954,            0.007954
                  64,             0.04068,           0.0073133,                   0,             0.92483,             0.87105,             0.96073,             0.50428,             0.03748,           0.0074256,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.039406,           0.0074296,                   0,             0.88686,             0.90265,               0.932,             0.50861,            0.039608,           0.0077271,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.038993,           0.0071502,                   0,             0.82583,             0.86726,             0.90442,             0.44235,            0.045773,           0.0073387,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.038749,           0.0078396,                   0,             0.90919,             0.86726,             0.94751,             0.50221,            0.037931,           0.0073697,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.037458,           0.0076901,                   0,             0.87775,             0.88957,             0.95967,             0.53721,            0.034505,           0.0068022,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.038314,            0.007455,                   0,             0.94536,             0.87611,             0.96213,             0.53574,            0.035293,           0.0069914,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.039613,           0.0072166,                   0,             0.96253,             0.90923,             0.96796,             0.53059,            0.038343,           0.0069056,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.037654,           0.0067332,                   0,             0.94652,             0.87611,             0.95694,              0.4973,             0.03856,           0.0069664,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.037682,            0.007288,                   0,             0.98138,             0.93264,             0.98014,             0.51652,            0.034681,           0.0070712,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.037767,           0.0073972,                   0,             0.92273,              0.9115,             0.95577,             0.46985,            0.038885,           0.0070496,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.038603,           0.0065797,                   0,             0.95736,              0.9115,             0.95439,             0.51002,             0.03822,           0.0071831,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.038147,           0.0074368,                   0,             0.88432,             0.81185,             0.88964,             0.47452,            0.039608,           0.0079721,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.036479,           0.0075436,                   0,             0.91071,             0.81232,             0.85578,             0.44239,            0.040221,           0.0082866,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.035643,            0.007258,                   0,               0.987,             0.87611,             0.95995,             0.50013,            0.038193,           0.0071292,                   0,            0.007492,            0.007492,            0.007492
                  78,             0.03936,           0.0069632,                   0,             0.95928,             0.83393,              0.9404,             0.46483,            0.039643,           0.0072025,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.037316,           0.0070997,                   0,             0.95152,             0.86844,             0.95019,             0.46301,            0.040478,           0.0074986,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.036931,           0.0073826,                   0,              0.9546,             0.93034,             0.96851,             0.55418,            0.035074,           0.0068054,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.036634,           0.0072698,                   0,             0.91432,             0.94444,             0.96586,             0.47551,            0.037271,           0.0070934,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.035534,           0.0068411,                   0,             0.92847,             0.91903,             0.93841,             0.50746,            0.036138,           0.0068971,                   0,            0.007327,            0.007327,            0.007327
                  83,             0.03682,           0.0068339,                   0,             0.89626,             0.91751,             0.94618,              0.5332,            0.032975,           0.0071278,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.037025,           0.0067784,                   0,             0.89702,             0.88496,             0.93478,              0.5787,            0.032363,           0.0077345,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.03724,           0.0073372,                   0,             0.86718,             0.92451,             0.95719,             0.53642,            0.035153,            0.007538,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.034682,           0.0068055,                   0,             0.95983,             0.84593,               0.949,             0.53734,            0.034076,            0.007707,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.036956,           0.0068795,                   0,             0.92653,             0.89283,             0.95121,              0.5341,            0.039387,           0.0071049,                   0,            0.007162,            0.007162,            0.007162
                  88,             0.03562,           0.0066878,                   0,             0.88562,             0.89381,             0.96669,              0.5809,            0.034087,           0.0069995,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.034632,            0.007156,                   0,             0.93294,             0.95575,             0.98088,             0.55667,            0.034404,            0.006725,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.034367,           0.0072789,                   0,              0.9499,             0.85841,             0.93804,             0.52265,            0.035885,           0.0068382,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.035225,           0.0068056,                   0,             0.96068,             0.87611,             0.94695,             0.48982,            0.036306,           0.0073759,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.03453,           0.0067037,                   0,             0.95266,             0.89381,             0.96717,             0.54756,            0.037212,           0.0069024,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.035434,           0.0068395,                   0,             0.91753,             0.88616,             0.95828,             0.58308,            0.034627,           0.0075219,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.033504,            0.007066,                   0,             0.90309,             0.90721,             0.96546,             0.60521,            0.031837,           0.0069218,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.033674,           0.0063098,                   0,             0.93411,              0.9115,             0.95736,             0.54328,            0.034727,           0.0068283,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.033347,           0.0070194,                   0,             0.91441,             0.94544,             0.96901,             0.55762,            0.033092,           0.0067101,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.034908,           0.0069094,                   0,             0.88906,              0.9646,             0.97918,             0.57493,            0.033627,           0.0067053,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.033542,           0.0069577,                   0,             0.97702,              0.9115,             0.96737,             0.51294,            0.035816,           0.0068572,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.033663,            0.006427,                   0,             0.98474,             0.86726,             0.95873,               0.562,            0.033169,           0.0078004,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.034498,           0.0073362,                   0,             0.94371,             0.89013,             0.97048,             0.54574,            0.034251,            0.007151,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.033704,           0.0066617,                   0,             0.95739,             0.79535,             0.89417,             0.48868,            0.038933,           0.0091996,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.034929,           0.0064456,                   0,             0.89039,              0.8627,             0.93759,             0.52367,            0.036484,           0.0082002,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.033616,           0.0068028,                   0,             0.94164,             0.85677,             0.95305,             0.58222,            0.031283,           0.0075828,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.032361,           0.0066138,                   0,             0.98311,             0.85841,             0.96462,             0.56592,            0.034418,           0.0072568,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.034144,           0.0066446,                   0,             0.92634,             0.92035,             0.97223,             0.56004,            0.032675,           0.0071891,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.030822,           0.0061071,                   0,             0.99172,             0.89381,              0.9874,             0.60329,            0.030556,           0.0064645,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.032279,           0.0064064,                   0,             0.97222,             0.92901,             0.98621,             0.59905,            0.030806,           0.0064454,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.034537,           0.0065908,                   0,             0.97158,              0.9076,             0.98141,             0.58024,            0.032962,           0.0066252,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.031763,            0.006327,                   0,              0.9415,             0.90265,             0.96381,             0.55577,            0.032032,           0.0068165,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.031303,           0.0062374,                   0,             0.95554,             0.93805,             0.98707,             0.61433,            0.029216,            0.006426,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.032061,           0.0065033,                   0,             0.94847,             0.95575,             0.98792,             0.61507,             0.03115,           0.0062256,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.033262,           0.0067425,                   0,             0.96115,              0.9292,             0.96619,              0.5752,            0.032739,           0.0066026,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.033056,           0.0067457,                   0,              0.9815,             0.93914,             0.98276,             0.55672,            0.032568,           0.0064979,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.032782,           0.0068887,                   0,             0.97016,             0.90265,               0.976,             0.57685,            0.029984,           0.0065602,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.032653,           0.0066191,                   0,             0.93652,             0.93805,             0.97387,             0.59018,            0.031401,           0.0069434,                   0,            0.006238,            0.006238,            0.006238
                 116,             0.03221,           0.0066335,                   0,             0.95228,             0.88296,             0.94199,             0.56085,            0.032589,           0.0069432,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.030688,           0.0060429,                   0,             0.98468,             0.88496,             0.94762,             0.55042,            0.033671,           0.0068862,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.032199,           0.0071562,                   0,             0.94103,             0.92035,             0.95191,             0.56226,            0.031569,           0.0066142,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.033021,           0.0069085,                   0,             0.95987,             0.93805,             0.98703,             0.55669,            0.030994,           0.0064766,                   0,            0.006106,            0.006106,            0.006106
                 120,             0.03029,           0.0064444,                   0,             0.96103,             0.92035,             0.98265,             0.60361,            0.028582,           0.0062041,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.032021,           0.0068119,                   0,             0.93253,             0.97849,              0.9832,             0.61279,            0.029319,           0.0061515,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.030518,           0.0063645,                   0,             0.98175,             0.95221,             0.98912,             0.55686,            0.031923,           0.0062335,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.031704,           0.0066329,                   0,             0.92189,              0.9115,             0.96854,             0.58913,            0.030454,           0.0066493,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.030095,           0.0061049,                   0,             0.96916,             0.93805,             0.97455,             0.60259,            0.031138,           0.0064942,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.031184,            0.006071,                   0,             0.95864,             0.92035,              0.9734,             0.60935,            0.028546,            0.006568,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.029577,           0.0062702,                   0,             0.97497,             0.93805,             0.98471,              0.5937,             0.03118,            0.006345,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.030425,           0.0064721,                   0,             0.94507,             0.95575,             0.98503,             0.63583,            0.028458,           0.0067622,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.029503,           0.0064662,                   0,             0.96674,             0.95575,              0.9871,             0.62597,            0.029244,           0.0065444,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.02936,           0.0062868,                   0,             0.97416,             0.95575,             0.99074,             0.62181,            0.027713,           0.0061297,                   0,            0.005776,            0.005776,            0.005776
                 130,             0.03053,           0.0058312,                   0,             0.97056,             0.95575,             0.98355,             0.60774,            0.031344,           0.0064551,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.030631,           0.0064828,                   0,             0.97171,             0.92035,             0.97893,             0.62296,            0.029384,           0.0064632,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.029275,           0.0062962,                   0,             0.94346,             0.92035,             0.98071,             0.60947,            0.029714,           0.0062544,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.029297,           0.0060385,                   0,             0.90555,              0.9646,             0.98126,              0.6223,             0.02848,           0.0064055,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.028791,           0.0057711,                   0,             0.98708,             0.92035,             0.98686,             0.59749,            0.028752,           0.0064054,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.030697,           0.0063525,                   0,             0.96509,             0.97853,             0.98811,             0.65417,            0.026617,           0.0061057,                   0,            0.005578,            0.005578,            0.005578
                 136,             0.03001,           0.0061295,                   0,             0.94251,              0.9646,             0.98861,             0.61418,            0.029757,           0.0061706,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.030019,           0.0058528,                   0,             0.95587,             0.93805,             0.98688,             0.60018,            0.027973,           0.0067147,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.029176,           0.0060809,                   0,             0.97098,             0.93805,             0.98421,             0.59015,            0.029625,           0.0065125,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.028787,            0.005723,                   0,             0.92258,             0.94914,             0.98333,             0.61748,            0.026843,           0.0065408,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.028534,           0.0062707,                   0,             0.94827,             0.97343,             0.98909,             0.61714,            0.029592,           0.0061693,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.02852,           0.0062147,                   0,             0.95513,             0.94198,              0.9887,             0.65004,            0.026499,           0.0063941,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.027875,           0.0061116,                   0,             0.96411,             0.95081,             0.98444,             0.61371,            0.029212,           0.0064934,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.028571,           0.0058319,                   0,             0.96442,             0.95953,             0.98587,             0.64898,            0.025903,           0.0065384,                   0,            0.005314,            0.005314,            0.005314
                 144,             0.02883,           0.0058227,                   0,             0.97314,              0.9618,             0.98583,             0.61368,            0.029681,           0.0063076,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.027894,           0.0062638,                   0,             0.96466,             0.96613,             0.99145,             0.63309,            0.027576,           0.0060091,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.028371,           0.0063195,                   0,             0.94821,             0.97216,             0.98963,             0.61254,            0.028724,           0.0060644,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.028727,           0.0064756,                   0,             0.94113,             0.99029,               0.989,             0.63963,             0.02605,           0.0062914,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.027841,           0.0059208,                   0,              0.9681,              0.9469,             0.98773,             0.64331,            0.026868,           0.0062505,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.028061,           0.0060301,                   0,             0.92872,             0.97345,             0.98258,             0.62646,            0.027204,           0.0063105,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.027859,           0.0060326,                   0,             0.95164,              0.9646,             0.98414,             0.63049,            0.027366,            0.006237,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.027351,            0.005996,                   0,             0.97195,              0.9469,             0.99048,             0.63038,            0.027493,           0.0059641,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.027557,           0.0061579,                   0,             0.94777,             0.96346,             0.98904,             0.62183,            0.028357,           0.0061197,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.026915,           0.0062404,                   0,             0.98093,             0.93805,             0.98815,             0.61854,            0.027043,           0.0060689,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.02721,           0.0057367,                   0,             0.97235,             0.93355,             0.98628,             0.61279,             0.02878,           0.0065122,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.026579,           0.0055514,                   0,             0.92787,              0.9646,             0.98871,             0.60805,            0.027583,           0.0064184,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.027347,           0.0058124,                   0,             0.95097,             0.95575,             0.98925,             0.62813,            0.027977,           0.0061522,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.027696,           0.0058921,                   0,              0.9295,             0.97345,             0.98944,             0.64714,            0.027485,           0.0059676,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.027583,           0.0056906,                   0,             0.95268,             0.95575,              0.9872,             0.63705,            0.028008,           0.0063539,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.026955,           0.0055056,                   0,             0.94608,             0.93174,             0.98624,             0.63662,            0.027444,           0.0061267,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.026189,           0.0059407,                   0,             0.91494,             0.99115,             0.98752,             0.63178,            0.027473,           0.0061884,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.026162,           0.0059654,                   0,             0.97238,             0.93455,             0.98722,             0.65879,            0.025652,           0.0062733,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.027351,           0.0059861,                   0,              0.9811,             0.91861,             0.98259,             0.59625,             0.02976,           0.0065543,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.026007,           0.0059725,                   0,             0.96425,              0.9823,             0.99119,             0.68246,            0.024313,            0.006004,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.027132,           0.0058147,                   0,             0.95547,             0.94942,             0.98891,             0.67525,             0.02752,           0.0062391,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.026006,           0.0057961,                   0,             0.98177,              0.9531,             0.98949,             0.66608,            0.025021,           0.0062065,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.026333,           0.0059879,                   0,             0.96446,             0.96057,             0.99032,             0.64122,            0.027268,            0.005976,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.025932,           0.0056857,                   0,             0.96816,              0.9646,             0.99049,              0.6545,            0.026188,           0.0059705,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.025753,           0.0059497,                   0,             0.93222,             0.97377,             0.98971,             0.63154,            0.028033,           0.0061615,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.026718,           0.0056363,                   0,             0.94567,              0.9823,             0.99136,              0.6064,            0.027386,           0.0059156,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.025095,           0.0057013,                   0,             0.95607,             0.96291,             0.99009,             0.65611,            0.025336,           0.0061283,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.024484,           0.0054532,                   0,             0.97272,             0.94677,             0.99067,              0.6413,            0.025764,           0.0059789,                   0,             0.00439,             0.00439,             0.00439
